serialNum,search_url,url,name_eng,name,genres,length,year,imdb_score,downloads,producer,actors
21168,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=21168,Pandorum,פנדורם,מדע בדיוני;פעולה;אימה,108,2009,7.1,"6,034",כריסטיאן אלבארט,בן פוסטר;דניס קוויד;קם גיגנדט;אנג'ה טרו;קונג לי;אדי רוז;נורמן רידוס
22073,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=22073,Two For The Road,שניים לדרך,דרמה;קומדיה;רומנטיקה,111,1967,7.4,123,סטנלי דונן,אודרי הפבורן;אודרי הפבורן;אלברט פיני
5260,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=5260,The Game,המשחק,פעולה;מתח;הרפתקאות;מיסתורין,128,1997,7.7,"3,610",דייוויד פינצ'ר,מייקל דאגלס;שון פן;דבורה קארה אונגר;ג'יימס רבהורן;פיטר דונאט
22074,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=22074,The Edge,על הסף,דרמה;הרפתקאות;מתח;פעולה,117,1997,6.7,271,לי טמהורי,אנתוני הופקינס;אל מקפירסון;אלק בולדווין;אל קיו ג'ונס
4950,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=4950,After Hours,שגעון של לילה,קומדיה שחורה,96,1985,7.5,410,מרטין סקורסזה,גריפין דאן;רוזנה ארקט;וורנה בלום;טומי צ'ונג;לינדה פיורנטינו;טרי גאר;ג'ון הרד;צ'ין מארין;קתרין או'הרה
21906,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21906,Pokemon: The Movie 2000,פוקימון 2000: כוחו של אחד,אנימציה;הרפתקאות;משפחה,102,2000,4.4,307,"מייקל הייגניי, קוניהיקו יויאמה",ורוניקה איירס;רייצ'ל ליליס;מדלין בלאוסטיין;אריק סטיוארט;איקו אוטאני;טד לואיס;אמי בירנבאום
21904,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21904,A Matter Of Size,סיפור גדול,"דרמה;ישראלי;ספורט;קומדיה;רומנטיקה;זר (עברית, יפנית)",90,2009,7.9,"1,334","שרון מיימון, ארז טדמור",שאול עזר;דביר בנדק;איציק כהן;שמוליק כהן;אילנית דדו;אלון דהן;לבנה פינקלשטיין
20951,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=20951,Law Abiding Citizen,אזרח שומר חוק,דרמה;מתח,109,2009,7.3,"26,014",פ גארי גריי,ג'יימי פוקס;ג'רארד באטלר;מייקל קלי;ברוס מק'גיל;קולם מיני;לזלי ביב;רג'ינה האל
22076,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=22076,A Christmas Tale,סיפור חג,דרמה;קומדיה;זר (צרפתית),150,2008,7.2,461,ארנוד דספלצ'ין,קטרין דנב;ז'אן-פול רוסילון;אן קוסיגני;מתיו אמלריק;מלוויל פופאד;היפולייט גיררדוט;עמנואל דבוס
18027,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=18027,Far Cry (FarCry: The Movie),פאר קריי: הסרט,דרמה;הרפתקאות;פעולה,90,2008,3.2,"3,564",יו בול,טיל שוויגר;עמנואל ווג'יה;ראלף מוולר;אודו קייר;מייקל פארה;כריס קופולה;דון ס דוויס
22078,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=22078,Straw Dogs,כלבי הקש,דרמה;מתח,118,1971,7.6,300,סם פקינפה,דסטין הופמן;סוזן ג'ורג';טפ מקאינה;סם פקינפה;קולין וולאנד;קולין וולאנד;קולין וולאנד
22075,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=22075,Revenge Of The Nerds,נקמת היורמים,מתח;קומדיה,90,1984,6.3,258,ג'ף קאנו,רוברט קארדיאן;אנתוני אדוורדס;טימותי בספילד;אנדרו קאסס;קורטיס ארמסטרונג;לארי בסקוט;בריאן טוצ'י
13942,http://www.torec.net/movies_subs.asp?p=286,http://www.torec.net/sub.asp?sub_id=13942,In The Name Of The King: A Dungeon Siege Tale,בשם המלך: אגדת המצור,הרפתקאות;פנטזיה;פעולה,127,2007,3.8,"4,721",ווי בול,ג'ייסון סטאת'אם;לילי סוביסקי;ג'ון רייס-דיוויס;רון פרלמן;קלייר פורלני;קריסטינה לוקן;מתיו לילארד
21557,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21557,Thirst,צמא,אימה;דרמה,133,2009,7.4,745,צ'אן-ווק פארק,קנג-הו סונג;אוק-בין קים;הא-יון שין;אינוואן פרק;דל סו אה;יונג-צ'אנג סונג;מרסדס קאברל
21736,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21736,Love Happens,אהבה בהפתעה,דרמה;רומנטיקה,109,2009,5.4,"4,745",ברנדון קאמפ,ג'ניפר אניסטון;אהרון אקהרט;סשה אלכסנדר;מרטין שין;ג'ודי גריר;דן פוגלר;גינה הולדן
21955,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21955,Creation,יצירה,ביוגרפיה;דרמה,108,2009,7,981,ג'ון אמיאל,פול בטאני;ג'ניפר קונלי
4010,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=4010,"Buono, il brutto, il cattivo, Il","הטוב, הרע והמכוער",פעולה;הרפתקאות;מלחמה;דרמה;מערבון,179,2006,9,"1,380",סרג'יו לאון,
22053,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=22053,The Virgin Spring,מעיין הבתולים,"דרמה;פשע;זר (שוודית, גרמנית)",89,1960,8,448,אינגמר ברגמן,מקס פון סידוב;בריגיטה וולברג;גונל לינדבלום;בריגיטה פטרסון;אקסל דוברג;תור איזדל;אלן אדוול
21976,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21976,Triangle,המשולש,אימה;מיסתורין;מתח,99,2009,6.7,"2,256",כריסטופר סמית',
21954,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=21954,Smokin' Aces 2: Assassins' Ball,לחסל את האס 2: נשף קטלני,פעולה;פשע;קומדיה,88,2010,5,"4,319",פ. ג. פסק,וויני ג'ונס;טומי פלאנגן;טום ברנגר
14254,http://www.torec.net/movies_subs.asp?p=287,http://www.torec.net/sub.asp?sub_id=14254,The Forbidden Kingdom,הממלכה האסורה,הרפתקאות;פנטזיה;פעולה;קומדיה;רומנטיקה,113,2008,6.8,"16,477",רוב מינקוף,ג'ט לי;מייקל אנגאראנו;ג'קי צ'אן;אלקסיס ברידג'ס;ג'ואנה קוליגנון;מורגן בנויט;ג'ק פוסוביאק
21874,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=21874,The Way We Were,כך היינו,דרמה;רומנטיקה,118,1973,6.9,475,סידני פולאק,ברברה סטרייסנד;רוברט רדפורד;בראדפורד דילמן;לואיס צ'ילס;פטריק אוניל;ויויקה לידנפורס;אלין שאן מקלרי
12737,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=12737,Death Sentence,גזר דין מוות,דרמה;פעולה,,2007,6.8,"6,900",ג'יימס וואן,קווין בייקון;קיילי פרסטון;ג'ון גודמן;ג'ארט הדלאנד;יורגו קונסטנטין;אישה טיילר;מתיו אולרי
1486,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=1486,Half Light,דמדומים (אור למחצה),מתח;פנטזיה;רומנטיקה,110,2006,6,"1,718",קרייג רוסנברג,דמי מור;האנס מת'סון;בינס אל-באלאווי;קייט איסיט;ג'ואן הול;ג'יימס קוזמו;הנרי איאן קוזיק
21873,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=21873,Death Wish,משאלת מוות,פעולה;פשע,93,1974,7,128,מייקל ווינר,צ'ארלס ברונסון;הופ לאנג;וינסנט גרדניה;סטיבן קיטס;ווליאם רדפילד;סטיוארט מרגולין;סטפן אליוט
21875,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=21875,Hopscotch,משחקי ריגול,קומדיה,106,1980,7.1,96,רונאלד נים,וולטר מתיו;גלנדה ג'קסון;סאם ווטרסון;נד ביטי;הרברט לום;דיויד מת'יו;ג'ורג' בייקר
21872,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=21872,Short Circuit 2,תקלה מופלאה 2,מדע בדיוני;משפחה;קומדיה,110,1988,4.8,232,קנת ג'ונסון,ג'ק ווסטון;טים בלייני
8116,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=8116,Dog Soldiers,צבא הכלבים,פעולה;אימה,105,2002,6.8,548,ניל מרשל,שון פרטווי;קווין מק'קיד;אמה קליסבי;ליאם קנינגהם;תומס לוקייר;דארן מורפיט;כריס רובסון
21380,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=21380,Death Wish II,משאלת מוות 2,דרמה;פעולה,88,1982,5.7,228,מייקל ווינר,מנחם גולן;מייקל ווינר;קווין מייג'ור האוורד;תומאס פ דאפי;קווין מייג'ור האוורד
21887,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=21887,Under The Same Moon,תחת אותו ירח,דרמה,106,2007,7.4,181,פטרישיה ריגן,אדריאן אלונזו;קייט דל קסטילו;יוג'יניו דרבז;מאיה זאפטה;כרסמן סלינאס;אנג'לינה פלארז;גבריאל פוראס
5471,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=5471,Stigmata,סטיגמטה,פנטזיה;מיסתורין;דרמה;אימה;מתח,103,1999,6,512,רופרט ויינרייט,פטרישיה ארקט;גבריאל ביירן;ג'ונתן פרייס;ניה לונג;תומס קופאץ';אנריקו קולנטוני;ראדה שרבג'ה;פורשיה דה-רוסי;דיק לאטסה;טום הודג'ס
21893,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=21893,Krull,המצור על יבשת קרול,הרפתקאות;מדע בדיוני;פנטזיה;פעולה,121,1983,5.9,420,פיטר ייטס,קן מארשל;פרדי ג'ונס;ליזט אנטוני;פרנצ'סקה אניס;ליאם ניסן;רובי קולטריין
12966,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=12966,Witness for the Prosecution,עד התביעה,דרמה;מיסתורין;מתח,116,1957,8.4,724,בילי ווילדר,טיירון פאואר;מרלן דיטריך;צ'רלס לוטון;אלסה לנקסטר;ג'ון וויליאמס;הנרי דניאל;יאן וולף
6440,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=6440,Waist Deep,מהמותן למטה (עמוק בבוץ),פעולה;פשע;דרמה;מתח,97,2006,5.6,"1,840",וונדי קרטיס-הול,טייריז גיבסון;מייגן גוד;לרנז טייט;דה גיים;הנרי הנטר הול
1035,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=1035,Misery,מיזרי,אימה;דרמה;מתח,107,1990,7.8,"1,089",רוב ריינר,ג'יימס קאן;קטי בייטס;ריצ'ארד פרנסוורת';פרנסס סטרנהגן;לורן באקול;גראהם ג'רביס;ג'רי פוטר
17186,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=17186,Lakeview Terrace,גדר לבנה (דרך לייקוויו),דרמה;מתח,110,2008,6.3,"4,169",נייל לאבוט,סמואל ל ג'קסון;פטריק ווילסון;קארי וושינגטון;רון גלאס;ג'סטין צ'יימברס;ג'יי הרנאנדז;רג'ין נהי
21474,http://www.torec.net/movies_subs.asp?p=289,http://www.torec.net/sub.asp?sub_id=21474,Jackass: The Lost Tapes,ג'קאס: הקלטות האבודות,דוקומנטרי;פעולה;קומדיה,105,2009,,"1,313",,
21019,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=21019,Ink,אינק (דיו),פנטזיה;פעולה,107,2009,6.8,"3,031",ג'אמין ווינאנס,כריס קלי;קווין הוצ'נר;ג'סיקה דאפי;ג'רמי מייק;ג'ניפר באטר
21901,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=21901,Rising Sun,שמש עולה,דרמה;מיסתורין;מתח;פעולה;פשע,125,1993,6.1,134,פיליפ קאופמן,שון קונרי;ווסלי סנייפס
1399,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=1399,The Wedding Date,הדייט שלי לחתונה,קומדיה רומנטית,90,2005,5.5,999,קלייר קילנר,דברה מסינג;דרמוט מולרוני
19530,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=19530,Public Enemies,אויבי הציבור,דרמה;מתח;פשע,140,2009,7.4,"14,982",מייקל מאן,ג'וני דפ;כריסטיאן בייל;בילי קרודאפ;צ'אנינג טאטום;לילי סוביסקי;אמילי דה ראבין;סטפן דורף
18314,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=18314,The Edge Of Love,קצה האהבה,ביוגרפיה;דרמה;רומנטיקה,110,2008,6.3,"1,126",גו'ן מאיבורי,קירה נייטלי;סיינה מילר;קיליאן מרפי;מתיו ריס;קמילה רות'רפורד;אלאסטיר מקנזי;סיימון קסיאנידיס
19546,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=19546,Race To Witch Mountain,המירוץ להר המכשפות,הרפתקאות;מדע בדיוני;מתח;קומדיה,98,2009,6,"6,369",אנדי פיקמן,קרלה גוגינו;דוין (דה רוק) ג'ונסון;אנה-סופיה רוב;קריסטין לאקין;כריס מארקט;קים ריצ'רדס;טום אברט סקוט
7466,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=7466,Dogma,דוגמה,קומדיה;פנטזיה;הרפתקאות,130,1999,7.3,"3,328",קווין סמית',בן אפלק;מאט דיימון;לינדה פיורנטינו;ג'ייסון מיוז;כריס רוק;קווין סמית';אלן ריקמן;ג'ייסון לי;סלמה האייק;ג'נין גארפולו;ג'ורג' קרלין;אלאניס מוריסט;בריאן או'הלורן;ג'ף אנדרסון
13646,http://www.torec.net/movies_subs.asp?p=288,http://www.torec.net/sub.asp?sub_id=13646,Step Up 2 The Streets,סטפ אפ 2: הרחובות,דרמה;מוסיקלי;רומנטיקה,98,2008,5.5,"14,058",ג'ו קהא,בריאנה אביגן;רוברט הופמן;אדם ג'יי סבאני;קאסי;דניאל פולאנקו;כריסטופר סקוט;מארי קודה
21638,http://www.torec.net/movies_subs.asp?p=284,http://www.torec.net/sub.asp?sub_id=21638,Weather Girl,חזאית מזג האוויר,קומדיה,90,2009,6.2,"1,335",בליין וובר,טריסה אוקאלי;פטריק ג אדמס;ריאן דלווין;מארק הארמון;קייטלין אולסון;אלכס קאפ-הורנר;מארין הינקל
20213,http://www.torec.net/movies_subs.asp?p=285,http://www.torec.net/sub.asp?sub_id=20213,Laid To Rest,הובא לקבורה,אימה,90,2009,5.1,481,רוברט האל,בובי סו לותר;קווין גייג';לנה האדי;שון וואלן;ריצ'ארד לינץ';ג'ונת'ון שייץ';תומאס דקר
16761,http://www.torec.net/movies_subs.asp?p=285,http://www.torec.net/sub.asp?sub_id=16761,Fatal Attraction,חיזור גורלי,דרמה;מתח,119,1987,6.8,588,אדריאן ליין,מייקל דאגלס;גלן קלוז;אן ארצ'ר;אלן המילטון לאטצן;סטיוארט פנקין;אלן פולי;פרד גווין
9609,http://www.torec.net/movies_subs.asp?p=285,http://www.torec.net/sub.asp?sub_id=9609,Chromophobia,כרומופוביה,דרמה,136,2005,6.1,753,מרתה פיינס,רייף פיינס;פנלופה קרוז;קריסטין סקוט תומאס;ריס איפאנס;איאן הולם;דמיאן לואיס;בן צ'פלין;נטלי פרס;ארצ'י פנג'בי;ג'ייסון רייפורד;ניקולה גריר
4878,http://www.torec.net/movies_subs.asp?p=285,http://www.torec.net/sub.asp?sub_id=4878,Home Alone 2: Lost in New York,שכחו אותי בבית 2,קומדיה;פשע;פעולה;משפחה,120,1992,5.7,"4,715",כריס קולומבוס,מקולי קאלקין;ג'ו פשי;דניאל סטרן;קתרין או'הרה;ג'ון הרד;טים קארי;רוב שניידר;מייקל מרונה;קיראן קאלקין
14685,http://www.torec.net/movies_subs.asp?p=284,http://www.torec.net/sub.asp?sub_id=14685,"Lust, Caution (Se Jie)","תשוקה, זהירות",דרמה;מלחמה;מתח;רומנטיקה;זר (יפנית),157,2007,7.7,"1,843",אנג לי,טוני לונג צ'ו ואי;ווי טנג;גו'אן צ'ן;לי-הום ואנג;צ'ונג הוא טו;צ'י-ינג צ'ו;יינג-הסיין קאו
